SK_ID_CURR,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_WORK_PHONE,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,EXT_SOURCE_2,EXT_SOURCE_3,FLOORSMAX_AVG,YEARS_BEGINEXPLUATATION_MODE,TOTALAREA_MODE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,AMT_REQ_CREDIT_BUREAU_YEAR,Bureau_CB_DAYS_CREDIT__abs_min,Bureau_CB_DAYS_CREDIT_ENDDATE__max,Bureau_CB_DAYS_ENDDATE_FACT__min,Bureau_CB_AMT_CREDIT_MAX_OVERDUE__mean,Bureau_CB_AMT_CREDIT_MAX_OVERDUE__max,Bureau_CB_AMT_CREDIT_SUM__mean,Bureau_CB_AMT_CREDIT_SUM__sum,Bureau_CB_AMT_CREDIT_SUM_DEBT__sum,Bureau_CB_AMT_CREDIT_SUM_LIMIT__sum,Bureau_CB_STATUS__size__sum,Bureau_CB_CR_TY_Car loan__sum,Bureau_CB_CR_TY_Microloan__sum,Bureau_CB_CR_TY_Mortgage__sum,Bureau_CB_CR_ACT_Active__sum,Bureau_CB_CR_ACT_Closed__sum,PA_PrLCash_CNT_INSTALMENT_FUTURE__max__max,PA_PrLCash_CNT_INSTALMENT__max__max,PA_PrLI_DELAY_DAYS_INSTALMENT__max__max,PA_PrLI_AMT_INSTALMENT__max__max,PA_PrLI_NUM_INSTALMENT_NUMBER__max__max,PA_PrLI_NUM_INSTALMENT_VERSION__max__max,PA_PrLCash_N_CONTR_ST_Active__sum__sum,PA_PrLI_AMT_INSTALMENT__sum__sum,PA_PrLI_AMT_PAYMENT__sum__sum,PA_PrLCash_SK_DPD_DEF__mean__mean,PA_PrLI_DELAY_DAYS_INSTALMENT__mean__mean,PA_PrLI_AMT_INSTALMENT__mean__mean,PA_PrLCash_MONTHS_BALANCE__abs_min__abs_min,PA_PrLI_DELAY_DAYS_INSTALMENT__amp__amp,PA_PrLI_AMT_INSTALMENT__amp__amp,PA_DAYS_LAST_DUE_1ST_VERSION__min,PA_DAYS_LAST_DUE_1ST_VERSION__max,PA_DAYS_FIRST_DUE__min,PA_DAYS_FIRST_DUE__max,PA_CNT_PAYMENT__sum,PA_CNT_PAYMENT__mean,PA_CNT_PAYMENT__max,PA_AMT_CREDIT__sum,PA_AMT_CREDIT__amp,PA_AMT_CREDIT__mean,PA_AMT_CREDIT__max,PA_AMT_ANNUITY__amp,PA_AMT_ANNUITY__mean,PA_AMT_ANNUITY__max,PA_AMT_PER_MONTH__mean,PA_AMT_PER_MONTH__amp,PA_AMT_PER_MONTH__max,PA_DAYS_TERMINATION__max,PA_DAYS_TOT_DURATION__amp,PA_DAYS_TOT_DURATION__mean,PA_DAYS_TOT_DURATION__max,PA_DAYS_PROLONG_PCT__mean,PA_DAYS_PROLONG_PCT__max,PA_AMT_DIFF_PCT__mean,PA_AMT_DIFF_PCT__max,DAYS_EMPLOYED_PERC,INCOME_CREDIT_PERC,INCOME_PER_PERSON,ANNUITY_INCOME_PERC,PAYMENT_RATE,Gender_,Name_contract_type,flag_own_car,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Higher education,NAME_FAMILY_STATUS_Married,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE_Laborers,ORGANIZATION_TYPE_Self-employed,target_predit1,target_reel,probabilite_default,type_de_client,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,WEEKDAY_APPR_PROCESS_START,ORGANIZATION_TYPE,FONDKAPREMONT_MODE,HOUSETYPE_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,id
100060,76500.0,454500.0,14661.0,454500.0,0.028663,-12282,-778,-1824.0,-1992,1,2,10,0.705947456699447,0.7992967832109371,0.0417,0.9806,0.0139,0.0,-466.0,1,0.0,1703.0,-444.0,-1337.0,0.0,0.0,54928.368,274641.84,0.0,0.0,206.0,0.0,0.0,0.0,0.0,5.0,36.0,36.0,-9.0,102732.75,5.0,5.0,5.0,218546.55,308546.55,0.0,-15.0,36424.425,15.0,0.0,0.0,614.0,614.0,-436.0,-436.0,36.0,36.0,36.0,180000.0,0.0,180000.0,180000.0,0.0,12177.0,12177.0,46.96673189823875,0.0,46.96673189823875,-310.0,0.0,126.0,126.0,88.0,88.0,0.0,0.0,0.0633447321283178,0.1683168316831683,38250.0,0.1916470588235294,0.0322574257425742,1,1,1,1,0,1,0,0,0,0,0,0.1409740349119569,client peu risqué,Cash loans,M,Y,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,,TUESDAY,Emergency,,block of flats,"Stone, brick",No,100060
100061,225000.0,314055.0,16164.0,238500.0,0.006629,-10473,-1392,-2025.0,-1240,0,2,3,0.7029791046049891,0.7016957740576931,0.2262819070368362,0.9770653729428284,0.10254666268544,0.0,-570.0,1,5.0,924.0,-738.0,-771.0,5242.425045552677,9396.225567400488,37741.5,37741.5,0.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0,30.0,30.0,7.0,350120.52,24.0,3.0,73.0,2862635.0400000005,3080682.9,0.0769230769230769,-11.60408695652174,31365.07154701864,23.0,37.0,305869.77,-1212.0,191.0,-1542.0,-679.0,84.0,16.8,30.0,1952905.5,780543.0,390581.1,830637.0,43213.455,27749.565,49219.74,27.92722507578294,38.21065357436785,43.14156982406025,-46.0,635.0,413.2,700.0,16.006905638090046,56.66666666666666,6.068985910957832,13.707865168539326,0.1329132053852764,0.7164350193437455,56250.0,0.07184,0.0514686917896546,0,1,0,0,1,1,0,0,1,0,0,0.2415313130451873,client peu risqué,Cash loans,F,N,Y,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,Core staff,THURSDAY,Self-employed,,,,,100061
100062,81000.0,675000.0,32472.0,675000.0,0.010006,-18611,365243,-6936.0,-2142,0,2,17,0.6628649268152181,0.7380196196295241,0.3333,0.9846,0.2048,0.0,-462.0,1,2.0,2288.0,273.0,-861.0,5242.425045552677,9396.225567400488,540813.06,1081626.12,0.0,0.0,86.0,0.0,0.0,0.0,0.0,2.0,48.0,48.0,-4.0,440267.175,9.0,2.0,15.0,1041291.675,1041291.675,0.0,-11.555555555555555,79338.05625,10.0,10.0,373603.275,-96.0,1145.0,-426.0,-265.0,60.0,30.0,48.0,1605811.5,194188.5,802905.75,900000.0,36918.9,48204.45,66663.9,74.41471263638927,148.66751887896012,148.74847207586933,365243.0,365352.0,182832.0,365508.0,-12884.912959381045,52.72727272727273,-3.039820359281437,0.0,-19.62511417978615,0.12,40500.0,0.4008888888888889,0.0481066666666666,1,1,1,0,0,1,0,0,0,0,0,0.2762066089297644,client peu risqué,Cash loans,M,Y,N,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,,TUESDAY,XNA,reg oper account,block of flats,Panel,No,100062
100063,180000.0,837427.5,45558.0,666000.0,0.022625,-12955,-4106,-7054.0,-5164,0,2,15,0.6166372926426479,0.0701088438273582,0.3333,0.9801,0.0857,1.0,-1547.0,1,4.0,2909.0,1280.0,-2474.0,2502.0,2502.0,278129.5,5006331.0,1651888.845,0.0,309.0,1.0,0.0,0.0,7.0,11.0,36.0,36.0,7.0,189971.055,24.0,3.0,38.0,1354512.105,1189805.805,0.0625,-7.684523809523809,48149.69152597402,15.0,23.0,158579.46000000002,-1006.0,327.0,-1516.0,-425.0,90.0,22.5,36.0,1021495.5,374688.0,255373.875,512370.0,12154.86,16092.27,24650.1,58.85527573939045,154.18495100056137,154.23097997892518,365243.0,365927.0,91571.25,365966.0,-8631.154831102402,94.34782608695652,12.773900808915142,35.52333333333333,0.3169432651485913,0.2149439802251538,90000.0,0.2531,0.0544023213949864,0,1,0,1,1,1,0,0,0,1,0,0.6533409132881433,client à risque,Cash loans,F,N,Y,Unaccompanied,Working,Higher education,Married,House / apartment,Managers,MONDAY,Medicine,reg oper spec account,block of flats,"Stone, brick",No,100063
100064,67500.0,298728.0,15381.0,202500.0,0.019101,-21621,365243,-2019.0,-1344,0,2,9,0.6227082733555896,0.1694287272664794,0.2262819070368362,0.9770653729428284,0.10254666268544,0.0,0.0,1,0.0,509.0,221.0,-1467.338777104903,5242.425045552677,9396.225567400488,81000.0,162000.0,95413.5,0.0,29.0,0.0,0.0,0.0,2.0,0.0,24.0,24.0,28.0,12665.475,102.0,4.0,19.0,59996.115000000005,51417.675,0.6842105263157895,-11.92,2399.8446000000004,20.0,0.0,0.0,113.0,113.0,-577.0,-577.0,24.0,24.0,24.0,47605.5,0.0,47605.5,47605.5,0.0,2144.61,2144.61,2.856044395560444,0.0,2.856044395560444,-29.0,0.0,548.0,548.0,20.57971014492753,20.57971014492753,-0.0041590103067904,-0.0041590103067904,-16.89297442301466,0.2259580621836587,67500.0,0.2278666666666666,0.0514883104362497,0,1,0,0,0,0,0,0,0,1,0,0.7635848725898104,client à risque,Cash loans,F,N,N,Family,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,,MONDAY,XNA,,,,,100064
100068,81000.0,247500.0,12375.0,247500.0,0.031329,-18248,-2351,-4375.0,-1721,1,2,14,0.6091352920795285,0.5136937663039473,0.1667,0.9886,0.0926,0.0,-167.0,0,0.0,2529.0,1426.0,-2020.0,1970.955,5912.865,230350.788,1151753.94,799038.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,12.0,12.0,-4.0,7761.465,5.0,1.0,4.0,38807.325,38807.325,0.0,-8.2,7761.464999999999,6.0,0.0,0.0,199.0,199.0,-131.0,-131.0,12.0,12.0,12.0,81742.5,0.0,81742.5,81742.5,0.0,7761.465,7761.465,0.0073552706474304,0.0,0.0073552706474304,365243.0,0.0,365374.0,365374.0,-110619.39393939394,-110619.39393939394,-0.4984662576687116,-0.4984662576687116,0.1288360368259535,0.3272727272727272,40500.0,0.1527777777777778,0.05,1,0,0,1,0,1,0,0,0,0,0,0.3580882365939559,client peu risqué,Revolving loans,M,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,Security staff,WEDNESDAY,Security,org spec account,block of flats,Panel,No,100068
100069,360000.0,640458.0,27265.5,517500.0,0.00733,-14186,-1743,-2128.0,-4982,0,2,11,0.2567370429595146,0.7076993447402619,0.2262819070368362,0.9770653729428284,0.10254666268544,0.0,-112.0,1,3.0,2263.0,1359.0,-1820.0,0.0,0.0,1562331.375,6249325.5,3152259.0,0.0,36.0,0.0,0.0,0.0,2.0,2.0,12.0,12.0,2.0,30174.435,12.0,2.0,54.0,1063063.62,1028562.03,0.0,-7.75952380952381,19055.49289285714,7.0,28.0,25163.64,-1195.0,-30.0,-1525.0,-180.0,54.0,10.8,12.0,881401.5,190980.0,176280.3,317925.0,18546.255,19788.039,30174.435,20.10436740803065,18.70536987770523,31.20098139439787,-15.0,174.0,301.2,339.0,-3.2727272727272725,-0.9090909090909092,-0.2251499483450808,6.069967676420951,0.1228676159593965,0.562097748798516,180000.0,0.0757375,0.0425718782496276,1,1,1,1,0,0,0,1,0,0,0,0.4302402928474366,client peu risqué,Cash loans,M,Y,Y,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,Laborers,MONDAY,Transport: type 4,,,,,100069
100070,540000.0,1227901.5,46899.0,1129500.0,0.032561,-20544,-2091,-6846.0,-566,1,1,14,0.6535972121081295,0.3392876999089139,0.1,0.9136,0.0058,0.0,-1377.0,0,0.0,2350.0,1103.0,-1665.0,5242.425045552677,9396.225567400488,1459800.0,8758800.0,2249635.5,0.0,0.0,0.0,0.0,0.0,3.0,3.0,14.0,14.0,16.0,108039.195,14.0,2.0,17.0,356461.245,328702.725,0.2333333333333333,-19.15625,29358.245625000003,9.0,52.0,94643.28,-947.0,81.0,-1337.0,-249.0,26.0,13.0,14.0,267430.5,6322.5,133715.25,136876.5,629.3250000000007,13564.5975,13879.26,38.68438610973237,54.69849859191567,66.0336354056902,-184.0,332.0,231.0,397.0,39.25407925407925,80.3030303030303,-9.802977654974836,0.3927651990230378,0.1017815420560747,0.4397746887677879,540000.0,0.08685,0.0381944317194823,1,1,1,1,1,0,0,0,0,0,0,0.3887062148927554,client peu risqué,Cash loans,M,Y,Y,Unaccompanied,Working,Higher education,Widow,House / apartment,Managers,TUESDAY,Business Entity Type 3,reg oper account,block of flats,"Stone, brick",No,100070
100071,180000.0,1663987.5,86989.5,1588500.0,0.018801,-20121,-2446,-6755.0,-2177,0,2,12,0.5706663563799912,0.6971469077844458,0.4583,0.9841,0.0701,0.0,-1572.0,1,1.0,2258.0,-740.0,-1977.0,5242.425045552677,9396.225567400488,149514.75,598059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,24.0,-1.0,69051.33,18.0,2.0,30.0,963748.8,963748.8,0.0,-10.375,36812.999375,35.0,12.0,58518.99,-851.0,-693.0,-1541.0,-1023.0,36.0,18.0,24.0,841414.5,393628.5,420707.25,617521.5,50191.83,35193.51,60289.425,37.2268583111557,46.033385528007706,60.24355107515955,-686.0,181.0,427.5,518.0,11.403162055335969,24.92753623188406,1.9799242424242425,3.959848484848485,0.1215645345658764,0.1081738895274153,90000.0,0.483275,0.0522777364613616,0,1,0,0,0,1,0,0,0,0,0,0.1083680929884612,client peu risqué,Cash loans,F,N,Y,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,MONDAY,Industry: type 11,reg oper spec account,block of flats,"Stone, brick",No,100071
100072,180000.0,1080000.0,44118.0,1080000.0,0.010006,-7907,-1324,-4557.0,-586,0,1,9,0.0265407750366898,0.434733248750173,0.1667,0.9856,0.0804,0.0,-725.0,0,4.0,630.0,-314.0,-313.0,10368.495,10368.495,157358.25,314716.5,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,24.0,24.0,29.0,53388.9,5.0,3.0,12.0,266151.825,304951.59,0.0,-3.722222222222222,16545.13,4.0,16.0,27014.625,-696.0,596.0,-846.0,-94.0,36.0,12.0,24.0,399906.0,241654.5,133302.0,270000.0,11939.355,12358.005,17451.135,14.067064652051164,27.12184366927358,27.14614099565653,365243.0,365275.0,121840.66666666669,365337.0,-17590.24154589372,58.66666666666666,-1.5736130469318983,5.280589634743667,0.1674465663336284,0.1666666666666666,180000.0,0.2451,0.04085,1,1,0,1,0,0,0,0,0,1,0,0.760560310866117,client à risque,Cash loans,M,N,N,Unaccompanied,Working,Incomplete higher,Single / not married,With parents,Sales staff,TUESDAY,Trade: type 2,reg oper account,block of flats,Panel,No,100072
100073,324000.0,1130760.0,40189.5,810000.0,0.01885,-22843,365243,-1042.0,-3967,0,2,9,0.7330511930996613,0.2340151665320674,0.6667,0.9955,0.2522,0.0,-2385.0,1,1.0,1788.0,1045.0,-1468.0,27453.9825,54907.965,544245.75,2176983.0,1537123.5,473339.43,0.0,0.0,0.0,0.0,3.0,1.0,30.0,30.0,10.0,55973.295,30.0,1.0,76.0,3187043.235,2737472.895,0.0681818181818181,-6.88453500522466,32801.95244318182,26.0,58.0,1607.3099999999977,-2397.0,113.0,-2667.0,-757.0,80.0,20.0,30.0,1921986.0,928827.0,480496.5,1110141.0,36776.565,32827.60125,55973.295,25.479917835858483,41.82772473438173,41.85525951991957,365243.0,365724.0,91856.5,366000.0,-10493.595146871008,-0.2298850574712643,1.8556926323867995,13.53,-15.989274613667206,0.2865329512893982,162000.0,0.1240416666666666,0.0355420248328557,1,1,1,0,1,0,0,0,0,0,0,0.3828242581804928,client peu risqué,Cash loans,M,Y,Y,Unaccompanied,Pensioner,Higher education,Civil marriage,House / apartment,,THURSDAY,XNA,,block of flats,"Stone, brick",No,100073
100075,112500.0,95940.0,10462.5,90000.0,0.00496,-12240,-3720,-5246.0,-4541,0,2,14,0.6645439411246608,0.4920600938649263,0.2262819070368362,0.9770653729428284,0.10254666268544,0.0,-280.0,1,5.0,1637.0,1013.0,-1467.338777104903,5242.425045552677,9396.225567400488,247891.5,991566.0,547785.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,6.0,1.0,72987.795,25.0,2.0,15.0,926236.575,926236.575,0.0,-8.943333333333333,25726.9030875,14.0,16.0,72943.245,-599.0,365243.0,-749.0,-239.0,18.0,4.5,6.0,527233.5,157347.0,131808.375,225000.0,14109.84,17381.79,25359.84,23.19564848843562,45.56104851519497,45.58128825415331,365243.0,365388.0,91458.5,365482.0,16.333333333333336,37.333333333333336,12.307239249413604,17.544956997654417,0.3039215686274509,1.172607879924953,112500.0,0.093,0.1090525328330206,0,1,0,1,1,0,0,0,0,0,0,0.2247053633973401,client peu risqué,Cash loans,F,N,N,Family,Working,Higher education,Single / not married,House / apartment,,MONDAY,University,,,,,100075
100076,180000.0,315000.0,9679.5,315000.0,0.028663,-13866,-2546,-5448.0,-4097,0,2,12,0.5848873555356944,0.0950703958413326,0.0417,0.9677,0.0079,0.0,-3.0,0,0.0,441.0,912.0,-1467.338777104903,24585.12,49170.24,1098685.86,3296057.58,2610859.995,4749.21,25.0,1.0,0.0,0.0,3.0,0.0,20.439607647594173,20.493787986038225,11.257302150660742,131227.18849467245,16.430951340174712,2.113729245158649,26.23624793892284,601703.0453568073,609388.8212177287,0.0585078496159776,-12.58640979255095,23844.26892052324,21.31961020169796,28.39051544388819,97400.55161814892,962.0319137880866,50880.33330908537,-890.721906998656,29217.842464424768,40.76897230189411,13.974479779251752,20.51630848955952,537200.0709874948,231923.13135771223,176269.00168920684,317563.7012241237,12296.11928201759,13846.7035652577,20853.43316404761,inf,inf,inf,163745.13730237907,128300.75381039476,68877.70237079935,150633.89530767206,,inf,1.2130862287886408,8.331545471197765,0.183614596855618,0.5714285714285714,90000.0,0.053775,0.0307285714285714,1,1,1,0,0,1,1,0,0,1,0,0.6476349751800925,client à risque,Cash loans,M,Y,N,,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,MONDAY,Transport: type 3,reg oper account,block of flats,Block,No,100076
100077,180000.0,1256400.0,40657.5,900000.0,0.072508,-12049,-579,-6105.0,-1,0,1,12,0.6473478219828046,0.5620604831738043,0.3333,0.9811,0.1114,0.0,-295.0,1,8.0,1186.0,-650.0,-1002.0,0.0,0.0,171864.0,687456.0,257926.5,12073.05,0.0,0.0,0.0,0.0,1.0,3.0,6.0,6.0,30.0,95597.415,5.0,3.0,9.0,396686.745,351382.905,0.0,1.5428571428571431,36648.75021428571,10.0,20.0,46803.05999999999,-2351.0,365243.0,-2441.0,365243.0,10.0,3.333333333333333,6.0,352201.5,209196.0,117400.5,254196.0,46663.245,22088.175000000003,48913.245,inf,inf,inf,365243.0,122.0,71.66666666666667,122.0,7.666666666666667,18.666666666666668,-2.4320245239682894,2.7054545454545456,0.0480537803967134,0.1432664756446991,180000.0,0.225875,0.0323603151862464,1,1,0,0,0,0,0,0,0,0,0,0.4767480064430888,client peu risqué,Cash loans,M,N,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Core staff,WEDNESDAY,Police,reg oper account,block of flats,Panel,No,100077
100078,180000.0,1035000.0,43983.0,1035000.0,0.028663,-19550,-4856,-6836.0,-3084,0,2,9,0.5172704004425673,0.4294236843421945,0.2262819070368362,0.9770653729428284,0.10254666268544,0.0,-1594.0,1,3.0,1338.0,519.0,-134.0,0.0,0.0,381000.0,1143000.0,537165.0,2832.705,98.0,0.0,0.0,0.0,1.0,2.0,48.0,48.0,3.0,415019.925,42.0,2.0,121.0,2509641.675,2509641.675,0.0659340659340659,-2.61059379217274,20433.17796862348,30.0,5.0,390438.0,-2212.0,524.0,-2782.0,-886.0,152.0,38.0,48.0,1502869.5,495666.0,375717.375,625536.0,14904.315,16211.12625,24345.855,13.947522248334382,19.74609357006252,27.131355043915136,-128.0,658.0,920.75,1233.0,13.576757800052803,46.241134751773046,16.5275,23.1,0.248388746803069,0.1739130434782608,90000.0,0.24435,0.042495652173913,0,1,1,0,1,1,0,0,0,0,0,0.3631799696659579,client peu risqué,Cash loans,F,Y,Y,Unaccompanied,State servant,Higher education,Married,House / apartment,Core staff,TUESDAY,Government,,,,,100078
100079,225000.0,270000.0,13500.0,270000.0,0.00733,-15359,-114,-5076.0,-2922,0,2,9,0.5619229565929612,0.4135967602644276,0.2262819070368362,0.9770653729428284,0.10254666268544,0.0,-662.0,0,0.0,553.0,-371.0,-357.0,5242.425045552677,9396.225567400488,60781.5,60781.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,-2.0,25577.28,4.0,4.0,5.0,58355.415,94359.555,0.0,-9.8,11671.083,22.0,0.0,0.0,-481.0,-481.0,-631.0,-631.0,6.0,6.0,6.0,51831.0,0.0,51831.0,51831.0,0.0,10426.86,10426.86,17.93718817591925,0.0,17.93718817591925,-536.0,0.0,95.0,95.0,36.66666666666666,36.66666666666666,-35.79710144927536,-35.79710144927536,0.007422358226447,0.8333333333333334,225000.0,0.06,0.05,1,0,0,1,0,0,0,1,0,1,0,0.55834010852315,client à risque,Revolving loans,M,N,Y,Unaccompanied,Working,Secondary / secondary special,Separated,Municipal apartment,Laborers,THURSDAY,Construction,,,,,100079
100080,157500.0,450000.0,22500.0,450000.0,0.010966,-11956,-3154,-8118.0,-4143,0,2,10,0.1238882922844139,0.8327850252992314,0.3333,0.9891,0.1925,0.0,-1711.0,0,5.0,1802.0,-1651.0,-1652.0,5242.425045552677,9396.225567400488,30150.0,30150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,42.0,4.0,31778.73,33.0,2.0,64.0,1168353.9449999998,1168353.9449999998,0.0,-1.615530303030303,16530.985397727272,13.0,12.0,130.5,-1352.0,871.0,-1682.0,-359.0,96.0,24.0,42.0,1228369.5,636880.5,307092.375,666081.0,25694.235,16550.325,31778.73,3.323473852291441,6.957548797629485,6.998946259220231,365243.0,366064.0,183078.5,366219.0,-16101.874353288988,-2.4242424242424243,7.193537117903929,13.86,0.2638006022080963,0.35,52500.0,0.1428571428571428,0.05,0,0,0,0,0,0,0,0,0,1,0,0.5666491746422491,client à risque,Revolving loans,F,N,N,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,SUNDAY,Kindergarten,reg oper spec account,block of flats,Panel,No,100080
100081,180000.0,450000.0,21109.5,450000.0,0.0145199999999999,-10848,-121,-4809.0,-3494,0,2,9,0.6454384930609306,0.5108529061800121,0.1667,0.9752,0.0436,0.0,-2519.0,0,1.899974435321363,1762.3748818745232,4433.041953437809,-1467.338777104903,5242.425045552677,9396.225567400488,378080.2007892988,1955806.586054564,640650.2566342063,23563.474713451127,55.79549965653476,0.0,0.0341757403478676,0.0,2.0566888432621986,3.4829766481587607,10.0,10.0,1.0,6075.63,10.0,1.0,10.0,60734.115,60734.115,0.0,-10.3,6073.4115,82.0,0.0,0.0,-2214.0,-2214.0,-2484.0,-2484.0,10.0,10.0,10.0,45544.5,0.0,45544.5,45544.5,0.0,6075.63,6075.63,5.347690802348337,0.0,5.347690802348337,-2204.0,0.0,280.0,280.0,-3.703703703703704,-3.703703703703704,-2.589027911453321,-2.589027911453321,0.0111541297935103,0.4,90000.0,0.117275,0.04691,1,1,1,0,0,0,0,1,0,1,0,0.6170941273299642,client à risque,Cash loans,M,Y,N,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Laborers,SATURDAY,Other,reg oper account,block of flats,"Stone, brick",No,100081
100082,180000.0,450000.0,21109.5,450000.0,0.01885,-12009,-2844,-1377.0,-3656,1,2,12,0.6865047975453018,0.3944954053123993,0.1667,0.9826,0.0444,0.0,-1003.0,1,2.0,2572.0,10802.0,-1543.0,4144.5,31707.0,611411.5535294118,10393996.41,2384752.41,0.0,0.0,0.0,0.0,1.0,5.0,12.0,24.0,24.0,0.0,200174.985,9.0,2.0,18.0,402320.565,402320.565,0.0,-15.925925925925926,29762.259583333333,23.0,44.0,180364.635,-2571.0,24.0,-2841.0,-666.0,46.0,15.333333333333334,24.0,359671.5,147906.0,119890.5,217089.0,3735.54,9485.85,11890.215,35.22511840842741,62.20275809974889,72.09265255292652,-567.0,148.0,146.33333333333334,244.0,55.39696481725468,85.65217391304348,-8.594299031062135,-6.2734355268015,0.2368223832125905,0.4,45000.0,0.117275,0.04691,1,1,0,0,1,1,0,1,0,0,0,0.2678998082327064,client peu risqué,Cash loans,M,N,N,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,Laborers,MONDAY,Business Entity Type 3,reg oper spec account,block of flats,Panel,No,100082
100083,103500.0,573628.5,24435.0,463500.0,0.0096569999999999,-15406,-892,-341.0,-4176,0,2,18,0.7071263161734994,0.5971924268337128,0.3333,0.9861,0.1324,1.0,-2053.0,1,3.0,1964.0,1332.0,-525.0,5242.425045552677,9396.225567400488,1618940.25,3237880.5,1756003.5,0.0,0.0,2.0,0.0,0.0,1.0,1.0,24.0,24.0,3.0,11915.1,24.0,1.0,33.0,358133.895,346218.795,0.0,-15.81,8977.50855,26.0,4.0,209.2050000000017,-1747.0,-78.0,-2017.0,-768.0,34.0,17.0,24.0,222619.5,133960.5,111309.75,178290.0,5868.54,8980.83,11915.1,6.874116009970258,3.0712487292585955,8.409740374599556,-71.0,424.0,485.0,697.0,-1.0628019323671498,-1.0144927536231885,2.602615111609228,13.2,0.0578995196676619,0.1804303656460583,51750.0,0.2360869565217391,0.0425972558894824,1,1,1,1,0,1,0,1,0,0,0,0.2450688074775813,client peu risqué,Cash loans,M,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,Laborers,MONDAY,Business Entity Type 3,reg oper account,block of flats,"Stone, brick",No,100083
100084,225000.0,495351.0,26140.5,459000.0,0.02461,-14860,-1156,-23.0,-1072,0,2,10,0.5705270507243844,0.6940926425266661,0.0417,0.9727,0.0093,0.0,-1475.0,1,0.0,2152.0,-1788.0,-991.0,5242.425045552677,9396.225567400488,98100.0,98100.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,6.0,16486.425,12.0,2.0,24.0,374328.18,310082.445,0.1428571428571428,-12.97777777777778,11985.994,34.0,5.0,3556.034999999999,-1951.0,-835.0,-2101.0,-985.0,24.0,8.0,12.0,254547.0,135981.0,84849.0,154885.5,12662.055,11755.665,16486.425,12.273502451499752,11.97830406222344,16.910985079835964,-859.0,214.0,207.66666666666663,340.0,2.767676767676767,16.0,-9.054974586634964,1.861497484462859,0.0777927321668909,0.4542233688838823,75000.0,0.11618,0.0527716709969294,1,1,0,1,0,0,0,1,0,1,0,0.5521585448569498,client à risque,Cash loans,M,N,Y,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,Laborers,FRIDAY,Business Entity Type 3,,block of flats,Block,No,100084
